Brazil,Teresina Piauí,0.25,0.0,0.0,0.0,0.25,0.75,0.75,1.0,1.0,0.75,0.75,0.625
Brazil,Vitória Espírito Santo,0.9,1.0,0.9,0.7,0.7,0.5,0.4,0.6,0.1,0.1,0.2,0.3
Brunei,Bandar Seri Begawan,0.125,0.5,0.75,1.0,0.875,0.75,0.75,0.875,0.25,0.25,0.125,0.125
Bulgaria,Burgas,0.0,0.125,0.375,0.5,0.5,0.875,1.0,1.0,1.0,0.625,0.125,0.0
Bulgaria,Sofia,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.0
Bulgaria,Varna,0.0,0.1,0.3,0.5,0.5,0.9,1.0,1.0,1.0,0.6,0.2,0.1
Bulgaria,Warna,0.1,0.1,0.2,0.5,0.4,0.9,1.0,1.0,1.0,0.6,0.4,0.2
Burkina Faso,Bobo-Dioulasso,0.875,1.0,0.875,0.5,0.625,0.125,0.0,0.0,0.0,0.5,0.75,0.75
Burkina Faso,Boromo,0.875,1.0,0.75,0.5,0.625,0.125,0.0,0.0,0.0,0.625,0.75,0.75
Burkina Faso,Dori,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.5,0.16666666666666666,0.0,0.0,0.6666666666666666,0.8333333333333334,0.5
Burkina Faso,Gaoua-Manoa,0.875,1.0,0.75,0.625,0.5,0.0,0.0,0.0,0.0,0.5,0.875,0.75
Burkina Faso,Ouagadougou,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,1.0,0.8333333333333334
Burundi,Bujumbura,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,0.6666666666666666,0.0,0.0
Cambodia,Phnom Penh,0.875,0.875,0.875,0.875,0.625,0.5,0.125,0.125,0.125,0.125,0.375,0.625
Cameroon,Bamenda,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5,0.8333333333333334,0.8333333333333334
Cameroon,Batouri,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.8333333333333334,0.6666666666666666
Cameroon,Douala,1.0,1.0,0.6666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334
Cameroon,Garoua,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.8333333333333334
Cameroon,Koundja,1.0,1.0,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.25,0.75,0.875
Cameroon,Kribi,1.0,1.0,1.0,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334
Cameroon,Mamfe,0.875,1.0,0.75,0.75,0.625,0.375,0.0,0.0,0.125,0.375,0.75,0.75
Cameroon,Maroua,0.75,1.0,0.875,0.75,0.625,0.125,0.0,0.0,0.0,0.5,0.875,0.875
Cameroon,Ngaounderé,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.8333333333333334
Cameroon,Yaoundé,1.0,1.0,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334
Cameroon,Yoko,1.0,1.0,0.75,0.5,0.5,0.125,0.125,0.0,0.0,0.25,0.75,0.875
Canada,Alert NW-Territorien,0.375,0.5,0.625,0.875,0.625,0.625,0.5,0.375,0.375,0.5,0.5,0.375
Canada,Baker Lake NW-Territorien,0.5,0.5,0.5,0.75,0.625,0.625,0.75,0.5,0.375,0.125,0.375,0.375
Canada,Banff Alberta,0.375,0.5,0.625,0.5,0.375,0.5,0.75,0.75,0.625,0.625,0.25,0.25
Canada,Calgary Alberta,0.25,0.25,0.625,0.75,0.625,0.75,0.75,0.75,0.875,0.75,0.25,0.25
Canada,Charlottetown Pr.-Edward-Inseln,0.125,0.375,0.375,0.625,0.75,1.0,1.0,1.0,0.875,0.375,0.125,0.0
Canada,Churchill Manitoba,0.5,0.625,0.625,0.75,0.375,0.75,0.75,0.75,0.375,0.125,0.25,0.125
Canada,Dawson Yukon-Territorium,0.625,0.625,0.625,0.875,1.0,1.0,0.75,0.625,0.5,0.375,0.375,0.375
Canada,Edmonton,0.0,0.125,0.25,0.75,1.0,0.75,0.75,0.625,0.625,0.625,0.5,0.25
Canada,Eureka NW-Territorien,0.375,0.5,0.625,0.875,0.625,0.75,0.625,0.375,0.375,0.375,0.5,0.375
Canada,Fort Nelson Brit. Columbia,0.125,0.375,0.625,0.75,0.875,0.75,0.75,0.625,0.5,0.5,0.125,0.25
Canada,Fredericton Neubraunschweig,0.125,0.25,0.375,0.75,0.875,1.0,0.875,0.875,0.625,0.5,0.375,0.0
Canada,Goose Bay Neufundland,0.375,0.625,0.5,0.625,0.875,0.875,0.75,0.625,0.5,0.375,0.25,0.125
Canada,Halifax Neuschottland,0.1,0.3,0.4,0.5,0.7,0.8,0.8,0.8,0.8,0.7,0.3,0.2
Canada,Inuvik NW-Territorien,0.25,0.625,0.625,0.75,0.75,0.875,0.75,0.375,0.5,0.125,0.25,0.125
Canada,Iqaluit,0.5,0.625,0.625,0.625,0.5,0.75,0.625,0.375,0.375,0.125,0.375,0.375
